./input/Dataset_preproc/01_istance_K3_N15_M45_01.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
29,4,1,30,28,2,0,0,153.17404238134623,443413603.438587,8.646809012656883,443413603.438587
30,20,1,30,29,1,0,0,153.82893054187298,235819586.80267,8.372579874071379,235819586.80267
./input/Dataset_preproc/02_instance_K3_N30_M90_05.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,30,90,35591,3611,3031,0.007972,20000369847.113007,10.301038026717741,0
1,8,1,30,90,35531,3434,2871,10.868391755968332,19998844439.356567,10.301004902258503,19998844439.356567
2,7,1,30,80,34899,3612,2995,21.59152577072382,19988506287.594982,10.300780341126968,19988506287.594982
3,30,1,30,77,31312,2856,2369,31.54553607478738,19715499628.815575,10.294807787409148,19715499628.815575
4,2,0,30,71,27052,1976,1631,40.081923104822636,19183913625.724407,10.282937210377598,19183913625.724407
5,19,0,30,65,25216,1673,1370,48.28626972436905,18509900766.237392,10.267404090455171,18509900766.237392
6,12,1,30,59,22406,1235,999,56.848701532930136,17844898393.70175,10.251514079488077,17844898393.70175
7,14,0,30,53,14870,1075,877,64.80041271075606,17168264876.98076,10.234726405095065,17168264876.98076
8,17,0,30,51,12568,913,754,72.2732247300446,16452549811.118446,10.216233214327595,16452549811.118446
9,27,0,30,47,10808,687,558,79.28738897293806,15448030443.473122,10.188873116637428,15448030443.473122
10,29,0,30,42,8650,521,421,85.5880820453167,14328422573.675749,10.156198381237775,14328422573.675749
11,22,1,30,40,4822,471,377,91.64522825181484,12949372486.936964,10.112248723470271,12949372486.936964
12,9,0,30,40,4214,538,440,96.91155213490129,11818500983.999096,10.072562395693977,11818500983.999096
13,18,0,30,36,2754,333,267,102.8500769995153,10315850542.066994,10.013505041373444,10315850542.066994
14,21,1,30,36,1920,183,148,108.43823939934373,8996804527.26439,9.95408828470586,8996804527.26439
15,6,0,30,35,1632,127,102,113.38216097280383,8287233683.809716,9.918409585272828,8287233683.809716
16,1,1,30,32,1216,82,67,118.47054814174771,7109251345.276039,9.851823868840249,7109251345.276039
17,13,1,30,30,896,87,69,122.8278091326356,5456765382.972977,9.736935281422758,5456765382.972977
18,4,1,30,29,560,105,85,127.09901620820165,4219064742.343256,9.625216189763652,4219064742.343256
19,10,0,30,28,352,87,71,131.302178055048,3374190083.886355,9.528169544778779,3374190083.886355
20,20,0,30,28,232,48,39,135.03177188709378,2717051373.590381,9.434097850068936,2717051373.590381
21,11,1,30,27,168,26,21,138.79983915016055,2140917225.468253,9.330599876440953,2140917225.468253
22,15,0,30,26,104,31,25,142.1213181503117,1839897194.392774,9.26479355716428,1839897194.392774
23,23,1,30,26,60,17,13,144.94251737743616,1584634193.287193,9.199929022911865,1584634193.287193
24,24,1,30,26,40,10,8,147.45970433950424,1384669579.52348,9.141346151082915,1384669579.52348
25,3,0,30,26,20,10,8,149.7417665719986,1070555272.702444,9.029609094806526,1070555272.702444
26,5,0,30,27,14,9,7,151.57992371544242,784891239.992205,8.894809482040012,784891239.992205
27,25,1,30,27,8,0,0,152.90143109485507,673506831.828919,8.828342005419884,673506831.828919
28,28,0,30,27,4,0,0,154.09172581508756,519769986.376601,8.715811197967309,519769986.376601
29,16,1,30,28,2,0,0,155.01139491423965,383587861.983334,8.583864856170518,383587861.983334
30,26,0,30,29,1,0,0,155.53464855626225,259704742.709934,8.41447988075732,259704742.709934
./input/Dataset_preproc/02_instance_K3_N30_M90_06.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,30,90,139713,8844,7257,0.017429,16302502634.571594,10.212254279063814,0
1,5,1,30,90,130108,5196,4189,10.339280277490616,16247847385.402803,10.21079583112615,16247847385.402803
2,21,1,30,82,123124,4584,3646,20.909984707832336,16134077292.876114,10.207744133169061,16134077292.876114
3,14,0,30,73,109696,3140,2525,30.761791940778494,15829173257.787615,10.199458232679346,15829173257.787615
4,29,0,30,66,95178,3171,2530,40.327127918601036,15425369607.758854,10.188235578973481,15425369607.758854
5,30,0,30,60,85624,2424,1910,49.49525870382786,15014905403.938719,10.176522600425987,15014905403.938719
6,16,1,30,55,65860,1416,1117,58.02312074974179,14547740962.009958,10.162795559376677,14547740962.009958
7,11,1,30,51,59012,1399,1120,65.51911778748035,14004133189.445047,10.146256232567572,14004133189.445047
8,6,0,30,45,51754,682,531,73.58746669068933,13557636020.326633,10.132183970295834,13557636020.326633
9,7,1,30,40,17274,449,356,80.42129645124078,12853254343.875565,10.109013101569918,12853254343.875565
10,25,1,30,39,11316,225,175,87.59169426187873,12298857015.41349,10.089864752499235,12298857015.41349
11,28,0,30,38,8986,163,127,94.1272259131074,11522624547.146435,10.061551411076975,11522624547.146435
12,22,1,30,34,6640,134,106,100.59630307555199,10791646034.068008,10.033087692040784,10791646034.068008
13,13,1,30,31,5500,96,77,106.45964577421546,10005647937.994162,10.00024521758833,10005647937.994162
14,9,0,30,30,5080,64,50,111.96303217485547,9907477834.164392,9.995963109367484,9907477834.164392
15,18,0,30,29,4240,51,40,116.92927670106292,9681295837.735683,9.985933491348966,9681295837.735683
16,12,1,30,26,2640,43,34,121.60639324784279,7997853078.123708,9.90297342180973,7997853078.123708
17,17,0,30,25,1160,39,31,126.09592413157225,6400664369.898135,9.806225054797293,6400664369.898135
18,24,0,30,26,960,25,19,130.70695461705327,5069366108.248066,9.704953656985948,5069366108.248066
19,15,0,30,24,720,19,14,134.64446933567524,4023944887.424369,9.604652023923768,4023944887.424369
20,1,0,30,23,576,12,9,138.64442249387503,3134687999.722462,9.49619432132561,3134687999.722462
21,23,1,30,22,288,12,9,141.98316060379148,2270941413.175671,9.356205930229104,2270941413.175671
22,26,0,30,23,144,12,9,145.1221210770309,1537520640.952255,9.186820954815905,1537520640.952255
23,27,1,30,24,96,5,4,147.9443792924285,988140052.88595,8.9948185031756,988140052.88595
24,8,1,30,24,48,5,4,150.33233400806785,676707694.103118,8.830401114399134,676707694.103118
25,2,1,30,25,32,0,0,152.42812594771385,432138980.866659,8.635623443380712,432138980.866659
26,3,0,30,25,16,0,0,154.3068164587021,334107624.915304,8.523886387104323,334107624.915304
27,10,0,30,26,8,0,0,155.85516404733062,203098172.223773,8.30770601500155,203098172.223773
28,4,1,30,27,4,0,0,157.17900243774056,111971021.920707,8.049105641881852,111971021.920707
29,20,1,30,28,2,0,0,158.12243992090225,59549278.41286,7.774876503296348,59549278.41286
30,19,1,30,29,1,0,0,158.7034580297768,31653500.751646,7.5004217482568984,31653500.751646
./input/Dataset_preproc/02_instance_K3_N30_M90_07.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,30,89,95611,6010,5009,0.012073,14206769618.29844,10.152495337854456,0
1,12,1,30,89,94541,5786,4808,11.219089396297932,14191104454.42692,10.152016196711696,14191104454.42692
2,28,0,30,78,88895,3083,2555,20.87232469022274,14166451741.160513,10.151261086506928,14166451741.160513
3,16,0,30,69,88158,2550,2070,29.973967999219894,14063293963.902018,10.148087054879992,14063293963.902018
4,29,0,30,63,81638,1938,1555,39.23994726315141,13927365787.604992,10.143868982031254,13927365787.604992
5,14,0,30,57,54424,1524,1242,47.92573185265064,13695864926.795113,10.136589464196629,13695864926.795113
6,7,1,30,54,28149,892,724,56.5020561888814,13445395963.250626,10.128573596601909,13445395963.250626
7,9,1,30,53,23454,1067,891,64.99863022193313,13007007141.393621,10.114177378690439,13007007141.393621
8,25,1,30,48,17624,564,455,72.67213222011924,12351034600.229637,10.091703338352866,12351034600.229637
9,26,0,30,45,13227,446,368,79.9440949857235,11731667295.96835,10.069359738115718,11731667295.96835
10,27,1,30,42,10494,391,312,86.72333510965109,10895996558.762758,10.037266957407313,10895996558.762758
11,5,0,30,41,9172,347,284,93.28417313843966,9919677927.36156,9.996497571686401,9919677927.36156
12,17,0,30,37,7440,156,122,100.03246553242207,9766384804.97063,9.989733831906223,9766384804.97063
13,11,0,30,33,6492,122,94,105.88000952452421,8898049197.551401,9.94929480264444,8898049197.551401
14,1,0,30,32,6060,86,65,110.89506451413035,8284137310.102772,9.918247288739732,8284137310.102772
15,3,0,30,27,3624,59,47,115.87133206054568,7355688197.241058,9.866623311500287,7355688197.241058
16,6,0,30,27,2436,59,46,120.30268017202616,6624958099.679694,9.82118313587142,6624958099.679694
17,10,0,30,27,2116,41,32,124.41467629000545,5760955938.076016,9.760494553594237,5760955938.076016
18,22,1,30,24,1056,19,15,128.5169287249446,4860540149.688419,9.686684534898916,4860540149.688419
19,18,0,30,24,528,19,15,132.41403187066317,4007749844.60019,9.602900605947946,4007749844.60019
20,20,1,30,25,456,18,14,136.06789856404066,3278341411.04205,9.51565417962212,3278341411.04205
21,30,0,30,24,384,5,4,139.2204172872007,2449758785.20589,9.389123323788466,2449758785.20589
22,21,1,30,22,256,0,0,142.14814779534936,1818811072.016418,9.259787589309735,1818811072.016418
23,23,1,30,22,128,0,0,144.84614977240562,1317647366.037775,9.11979919821323,1317647366.037775
24,2,0,30,23,64,0,0,147.19005862995982,940616625.020607,8.973412650458226,940616625.020607
25,8,1,30,24,32,0,0,149.17469926550984,644162237.421438,8.80899526168176,644162237.421438
26,24,1,30,25,16,0,0,150.8337042145431,393598271.755174,8.595053182826277,393598271.755174
27,15,0,30,26,8,0,0,152.2841596864164,236928740.775041,8.374617746256364,236928740.775041
28,13,0,30,27,4,0,0,153.32518074661493,133018371.104214,8.123911625314529,133018371.104214
29,4,1,30,28,2,0,0,154.21544848009944,73334992.549102,7.865311252194828,73334992.549102
30,19,1,30,29,1,0,0,154.76376136392355,38981316.040156,7.590856497155374,38981316.040156
./input/Dataset_preproc/02_instance_K3_N30_M90_08.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,30,89,204966,6338,5194,0.013847,1311217217.129988,9.117674643167275,0
1,23,1,30,89,195110,6984,5568,10.558788780122995,1283288004.113846,9.10832413459852,1283288004.113846
2,11,1,30,83,182677,4571,3679,20.452365525066853,1228984687.589129,9.089546471871829,1228984687.589129
3,4,1,30,71,170993,3704,2962,29.7126277834177,1184078372.254785,9.07338044859581,1184078372.254785
4,14,0,30,64,112629,3000,2403,39.04101366922259,1120561962.049036,9.049435876071415,1120561962.049036
5,28,0,30,62,83843,1915,1519,48.02031794190407,1056948370.7409,9.024053773636698,1056948370.7409
6,16,1,30,59,56187,1373,1107,56.47558880969882,993622740.230795,8.997221522288765,993622740.230795
7,10,1,30,56,49878,939,765,64.31612588092685,935530373.531511,8.971057892149224,935530373.531511
8,5,0,30,51,42198,600,480,71.90688520669937,872951349.096652,8.940990040489506,872951349.096652
9,27,0,30,44,31262,386,315,79.31394705921412,815433788.297997,8.911388702906365,815433788.297997
10,7,1,30,42,6406,209,177,86.41273392364383,755556629.558564,8.878267020605035,755556629.558564
11,19,0,30,42,6390,182,152,93.53008540719748,711763774.95156,8.852335880915671,711763774.95156
12,21,1,30,39,5102,166,139,100.02248215302825,654048814.534211,8.815610162837578,654048814.534211
13,29,0,30,38,3614,150,125,106.05735377594829,603315393.967615,8.780544406751671,603315393.967615
14,17,0,30,37,2618,130,109,111.67372692376375,540969835.643064,8.733173049618596,540969835.643064
15,15,1,30,35,2398,102,84,117.11778822913766,480034800.113925,8.68127272268727,480034800.113925
16,30,1,30,33,1822,79,64,122.02534959837794,416146443.868616,8.619246187771477,416146443.868616
17,1,1,30,32,1202,68,56,126.57616967707872,346029547.123575,8.539113184355918,346029547.123575
18,3,1,30,32,946,50,41,130.61954682692885,286743510.065476,8.45749359719354,286743510.065476
19,12,0,30,31,690,43,35,134.44989496842027,248866114.275603,8.395965766897985,248866114.275603
20,20,1,30,28,434,41,33,138.04039389640093,225121406.476273,8.352416793412349,225121406.476273
21,2,0,30,27,226,35,28,141.21014470234513,182746360.458008,8.261848736389167,182746360.458008
22,26,0,30,27,136,21,17,144.3538277707994,149688297.214351,8.175187848079185,149688297.214351
23,24,1,30,26,80,15,12,147.20608138665557,122043953.979365,8.08651626946859,122043953.979365
24,13,0,30,26,48,10,8,149.98803163319826,98849001.780136,7.9949722879788,98849001.780136
25,22,1,30,26,24,5,4,152.27078423649073,82252329.889925,7.915148208676805,82252329.889925
26,9,1,30,26,16,0,0,154.21790285781026,69156539.236162,7.8398332519783445,69156539.236162
27,18,0,30,26,8,0,0,155.72269155830145,57022902.978094,7.756049323027371,57022902.978094
28,25,1,30,27,4,0,0,157.02426258474588,41195818.911468,7.614853140406401,41195818.911468
29,8,1,30,28,2,0,0,157.9204738251865,28212121.89593,7.450435751629937,28212121.89593
30,6,0,30,29,1,0,0,158.51458686962724,16275390.867943,7.2115314273325435,16275390.867943
./input/Dataset_preproc/02_instance_K3_N30_M90_09.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,30,89,80165,7080,5841,0.0145,6454199058.60507,9.80984235566358,0
1,17,0,30,89,79587,7930,6567,10.540402665734291,6453403956.13997,9.809788850979064,6453403956.13997
2,2,0,30,77,65600,4718,3889,20.650580305606127,6374579421.709998,9.804451536422704,6374579421.709998
3,27,0,30,70,51380,3731,3119,29.88882141187787,6126421396.543298,9.787206865780913,6126421396.543298
4,22,1,30,65,33975,2703,2248,38.891168277710676,5840428684.136007,9.766444725249729,5840428684.136007
5,12,1,30,63,22470,2699,2253,47.44528829678893,5513256849.044405,9.741408225659796,5513256849.044405
6,7,1,30,60,11358,1536,1286,55.93576633557677,5128126178.484521,9.709958702537554,5128126178.484521
7,15,1,30,59,8472,985,807,63.93077878281474,4844923756.560331,9.685286947049185,4844923756.560331
8,14,0,30,57,5613,774,637,71.51535046473145,4669296316.17567,9.669251435377921,4669296316.17567
9,19,0,30,55,5356,680,554,78.30501597002149,4320650427.478371,9.635549130102348,4320650427.478371
10,21,1,30,53,4218,425,345,85.22771828621626,4012300036.892328,9.603393401789694,4012300036.892328
11,1,0,30,50,3788,359,293,92.11914774402976,3739667580.614337,9.572832999440823,3739667580.614337
12,29,0,30,46,3416,291,233,98.62133303657174,3690871390.05991,9.56712891228847,3690871390.05991
13,3,1,30,41,3212,190,152,104.36287010833621,3389450441.611915,9.530129288314255,3389450441.611915
14,10,0,30,36,2540,154,123,109.61488304659724,2928626975.83042,9.466664058381742,2928626975.83042
15,18,0,30,35,1132,118,96,114.6835357695818,2494816401.9447,9.397038590618255,2494816401.9447
16,30,1,30,35,1132,118,96,119.68920389935374,2494816401.9447,9.397038590618255,2494816401.9447
17,28,0,30,35,836,60,49,124.08854527026415,2127419518.565832,9.327853139471603,2127419518.565832
18,23,1,30,32,492,67,54,128.72636171802878,1673423215.423576,9.223605789664882,1673423215.423576
19,11,1,30,32,396,44,35,132.73357715830207,1251891333.891896,9.097566633076266,1251891333.891896
20,4,0,30,30,296,29,23,136.52689757570624,1033991880.034126,9.014517128245139,1033991880.034126
21,6,1,30,29,224,25,19,140.21413030475378,887651316.082035,8.948242401319154,887651316.082035
22,5,1,30,28,140,15,12,143.38747135922313,758864683.321137,8.880164341737164,758864683.321137
23,13,1,30,27,112,9,7,146.2285180464387,633004008.150802,8.801406459957741,633004008.150802
24,25,1,30,24,56,9,7,148.53755716606975,457309556.828973,8.66021027733677,457309556.828973
25,26,0,30,25,28,9,7,150.82634430751204,309617359.06081,8.490825301923572,309617359.06081
26,16,1,30,26,12,5,4,152.85187004879117,192252514.159943,8.283872027946293,192252514.159943
27,24,0,30,27,8,0,0,154.63721111044288,128589685.140199,8.109206132924454,128589685.140199
28,8,1,30,27,4,0,0,156.07138027250767,88062040.459272,7.9447887441479885,88062040.459272
29,20,1,30,28,2,0,0,157.26405512541533,46833822.492281,7.670559605562483,46833822.492281
30,9,0,30,29,1,0,0,157.91172523796558,24309943.187287,7.385783943891604,24309943.187287
./input/Dataset_preproc/02_instance_K3_N30_M90_10.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,30,89,111125,5413,4486,0.011808,987120105.412305,8.9943699975981,0
1,11,0,30,89,106580,4589,3762,10.27199313044548,985662171.583154,8.993728089223685,985662171.583154
2,5,1,30,83,73670,3793,3146,19.98815805464983,952698447.97994,8.978955457718593,952698447.97994
3,7,1,30,77,28630,1659,1374,29.63519971445203,920870289.281032,8.964198461231899,920870289.281032
4,17,0,30,72,27730,1323,1087,39.26221117004752,894491366.578578,8.951576153214875,894491366.578578
5,8,0,30,63,26078,1045,852,47.634462505578995,859994133.930484,8.934495488905998,859994133.930484
6,25,1,30,57,19000,964,786,54.96240417286754,828641348.661334,8.918366600513579,828641348.661334
7,2,1,30,56,18192,676,549,62.41963720694184,782772136.318806,8.893635358045799,782772136.318806
8,3,0,30,52,14677,664,543,70.43487221375108,737729246.304823,8.867897000832691,737729246.304823
9,12,0,30,48,14236,540,436,77.85424595326185,700484091.721057,8.84539827672927,700484091.721057
10,19,1,30,43,10652,399,323,84.64741663262248,650726175.617158,8.81339827668537,650726175.617158
11,6,1,30,40,7084,221,179,91.233623649925,593437138.400322,8.773374721788077,593437138.400322
12,14,0,30,39,4160,194,159,97.2846256159246,573079386.090228,8.758214786981087,573079386.090228
13,24,1,30,39,3928,157,126,103.39313176646829,534757643.869415,8.72815700112871,534757643.869415
14,27,0,30,35,3048,117,94,109.10585256293416,474829961.795513,8.676538115151791,474829961.795513
15,22,0,30,33,2960,82,66,114.69861352816224,422919592.422771,8.626257804995564,422919592.422771
16,23,1,30,30,2256,51,41,120.0332883298397,375790946.097811,8.574946312467201,375790946.097811
17,28,1,30,29,2112,30,24,124.14061558246613,331965506.607424,8.521092960004319,331965506.607424
18,26,1,30,24,1824,18,14,128.92958185821772,303128744.658335,8.48162712097531,303128744.658335
19,18,0,30,22,1056,17,13,133.10038232058287,262442705.797432,8.41903450670619,262442705.797432
20,15,0,30,22,704,10,8,136.81704503297806,210963809.940641,8.324207960079157,210963809.940641
21,13,1,30,22,512,0,0,140.19616555422544,153701184.512221,8.186677214442746,153701184.512221
22,16,1,30,21,256,0,0,143.42519317939878,113430768.025591,8.054730872645955,113430768.025591
